time,P,G(i),H_sun,T2m,WS10m,Int
20160323:1809,0.0,0.0,0.0,21.98,5.49,0.0
20160323:1909,0.0,0.0,0.0,21.45,5.79,0.0
20160323:2009,0.0,0.0,0.0,20.91,6.1,0.0
20160323:2109,0.0,0.0,0.0,20.37,6.4,0.0
20160323:2209,0.0,0.0,0.0,20.1,6.76,0.0
20160323:2309,0.0,0.0,0.0,19.83,7.13,0.0
20160324:0009,0.0,0.0,0.0,19.55,7.49,0.0
20160324:0109,0.0,0.0,0.0,19.17,7.48,0.0
20160324:0209,0.0,0.0,0.0,18.78,7.46,0.0
20160324:0309,0.0,0.0,0.0,18.39,7.45,0.0
20160324:0409,0.0,0.0,0.0,19.03,6.86,0.0
20160324:0509,13.66,72.41,14.17,19.66,6.28,0.0
20160324:0609,55.91,243.64,26.92,20.29,5.7,0.0
20160324:0709,95.92,409.06,39.1,22.44,5.46,0.0
20160324:0809,159.27,684.82,50.04,24.59,5.23,0.0
20160324:0909,209.01,919.93,58.31,26.73,4.99,0.0
20160324:1009,204.94,915.25,61.42,27.75,4.32,0.0
20160324:1109,214.5,972.62,57.83,28.77,3.65,0.0
20160324:1209,176.95,802.35,49.28,29.79,2.98,0.0
20160324:1309,144.41,643.86,38.21,29.62,3.03,0.0
20160324:1409,60.5,275.68,25.97,29.44,3.08,0.0
20160324:1509,18.05,98.75,13.19,29.26,3.13,0.0
20160324:1609,0.0,0.0,0.0,27.56,3.17,0.0
20160324:1709,0.0,0.0,0.0,25.87,3.21,0.0
20160324:1809,0.0,0.0,0.0,24.17,3.26,0.0
20160324:1909,0.0,0.0,0.0,22.95,3.34,0.0
20160324:2009,0.0,0.0,0.0,21.73,3.43,0.0
20160324:2109,0.0,0.0,0.0,20.51,3.52,0.0
20160324:2209,0.0,0.0,0.0,19.71,3.6,0.0
20160324:2309,0.0,0.0,0.0,18.9,3.69,0.0
20160325:0009,0.0,0.0,0.0,18.09,3.78,0.0
20160325:0109,0.0,0.0,0.0,16.92,3.93,0.0
20160325:0209,0.0,0.0,0.0,15.75,4.07,0.0
20160325:0309,0.0,0.0,0.0,14.57,4.22,0.0
20160325:0409,0.0,0.0,0.0,15.51,4.42,0.0
20160325:0509,18.15,90.46,14.44,16.45,4.63,0.0
20160325:0609,11.22,61.46,27.2,17.39,4.83,0.0
20160325:0709,23.91,115.28,39.41,20.53,5.0,0.0
20160325:0809,113.04,484.61,50.39,23.66,5.18,0.0
20160325:0909,96.39,416.69,58.7,26.79,5.35,0.0
20160325:1009,124.25,544.85,61.81,27.81,4.83,0.0
20160325:1109,189.87,845.51,58.14,28.83,4.31,0.0
20160325:1209,102.38,455.14,49.51,29.84,3.79,0.0
20160325:1309,59.29,269.03,38.39,29.19,3.45,0.0
20160325:1409,52.59,240.81,26.11,28.54,3.11,0.0
20160325:1509,12.3,70.03,13.32,27.89,2.77,0.0
20160325:1609,0.0,0.0,0.0,26.82,3.46,0.0
20160325:1709,0.0,0.0,0.0,25.74,4.15,0.0
20160325:1809,0.0,0.0,0.0,24.67,4.84,0.0
20160325:1909,0.0,0.0,0.0,24.86,4.53,0.0
20160325:2009,0.0,0.0,0.0,25.05,4.22,0.0
20160325:2109,0.0,0.0,0.0,25.24,3.9,0.0
20160325:2209,0.0,0.0,0.0,25.11,3.8,0.0
20160325:2309,0.0,0.0,0.0,24.98,3.7,0.0
20160326:0009,0.0,0.0,0.0,24.85,3.6,0.0
20160326:0109,0.0,0.0,0.0,23.21,3.02,0.0
20160326:0209,0.0,0.0,0.0,21.56,2.43,0.0
20160326:0309,0.0,0.0,0.0,19.91,1.85,0.0
20160326:0409,0.0,0.0,0.0,20.54,1.34,0.0
20160326:0509,1.82,18.1,14.71,21.16,0.84,0.0
20160326:0609,5.76,38.11,27.48,21.78,0.33,0.0
20160326:0709,19.33,98.13,39.72,23.56,0.99,0.0
20160326:0809,50.32,228.66,50.73,25.34,1.65,0.0
20160326:0909,45.02,207.7,59.09,27.12,2.3,0.0
20160326:1009,20.17,102.9,62.21,27.24,3.6,0.0
20160326:1109,21.31,107.66,58.46,27.36,4.9,0.0
20160326:1209,22.9,114.33,49.75,27.47,6.19,0.0
20160326:1309,18.26,94.32,38.56,26.6,6.05,0.0
20160326:1409,8.73,52.4,26.26,25.72,5.9,0.0
20160326:1509,4.31,31.44,13.45,24.84,5.75,0.0
20160326:1609,0.0,0.0,0.0,23.87,4.95,0.0
20160326:1709,0.0,0.0,0.0,22.9,4.14,0.0
20160326:1809,0.0,0.0,0.0,21.93,3.34,0.0
20160326:1909,0.0,0.0,0.0,21.25,3.38,0.0
20160326:2009,0.0,0.0,0.0,20.57,3.43,0.0
20160326:2109,0.0,0.0,0.0,19.89,3.48,0.0
20160326:2209,0.0,0.0,0.0,18.76,4.01,0.0
20160326:2309,0.0,0.0,0.0,17.63,4.55,0.0
20160327:0009,0.0,0.0,0.0,16.49,5.09,0.0
20160327:0109,0.0,0.0,0.0,15.33,5.17,0.0
20160327:0209,0.0,0.0,0.0,14.16,5.26,0.0
20160327:0309,0.0,0.0,0.0,12.99,5.34,0.0
20160327:0409,0.0,0.0,0.0,13.32,5.53,0.0
20160327:0509,31.09,144.63,14.98,13.64,5.71,0.0
20160327:0609,85.13,350.65,27.76,13.96,5.9,0.0
20160327:0709,177.1,723.37,40.02,15.5,5.95,0.0
20160327:0809,232.07,964.82,51.08,17.04,6.0,0.0
20160327:0909,256.64,1087.5,59.48,18.57,6.06,0.0
20160327:1009,263.6,1122.68,62.6,19.34,6.26,0.0
20160327:1109,249.19,1057.03,58.78,20.11,6.47,0.0
20160327:1209,218.9,920.62,49.98,20.88,6.68,0.0
20160327:1309,166.68,692.81,38.74,20.71,6.62,0.0
20160327:1409,107.03,454.11,26.4,20.53,6.57,0.0
20160327:1509,25.53,143.03,13.58,20.36,6.51,0.0
20160327:1609,0.0,0.0,0.0,19.08,6.07,0.0
20160327:1709,0.0,0.0,0.0,17.8,5.63,0.0
20160327:1809,0.0,0.0,0.0,16.52,5.19,0.0
20160327:1909,0.0,0.0,0.0,15.46,4.24,0.0
20160327:2009,0.0,0.0,0.0,14.4,3.3,0.0
20160327:2109,0.0,0.0,0.0,13.33,2.36,0.0
20160327:2209,0.0,0.0,0.0,12.58,2.15,0.0
20160327:2309,0.0,0.0,0.0,11.83,1.94,0.0
20160328:0009,0.0,0.0,0.0,11.07,1.74,0.0
20160328:0109,0.0,0.0,0.0,11.19,2.57,0.0
20160328:0209,0.0,0.0,0.0,11.3,3.41,0.0
20160328:0309,0.0,0.0,0.0,11.41,4.25,0.0
20160328:0409,0.0,1.91,2.27,12.44,4.86,0.0
20160328:0509,57.54,261.12,15.24,13.47,5.46,0.0
20160328:0609,128.95,526.28,28.04,14.5,6.07,0.0
20160328:0709,181.77,737.68,40.32,15.78,6.59,0.0
20160328:0809,225.01,925.91,51.42,17.06,7.11,0.0
20160328:0909,208.55,860.72,59.87,18.34,7.63,0.0
20160328:1009,127.55,527.0,62.98,19.01,7.67,0.0
20160328:1109,187.23,786.09,59.09,19.68,7.71,0.0
20160328:1209,174.06,723.63,50.2,20.34,7.75,0.0
20160328:1309,134.02,558.64,38.91,20.12,7.46,0.0
20160328:1409,103.18,435.6,26.55,19.89,7.17,0.0
20160328:1509,23.76,132.54,13.71,19.66,6.88,0.0
20160328:1609,0.0,0.0,0.0,18.4,6.54,0.0
20160328:1709,0.0,0.0,0.0,17.14,6.2,0.0
20160328:1809,0.0,0.0,0.0,15.88,5.86,0.0
20160328:1909,0.0,0.0,0.0,14.93,5.54,0.0
20160328:2009,0.0,0.0,0.0,13.98,5.23,0.0
20160328:2109,0.0,0.0,0.0,13.02,4.91,0.0
20160328:2209,0.0,0.0,0.0,12.47,4.7,0.0
20160328:2309,0.0,0.0,0.0,11.92,4.49,0.0
20160329:0009,0.0,0.0,0.0,11.36,4.28,0.0
20160329:0109,0.0,0.0,0.0,11.07,4.06,0.0
20160329:0209,0.0,0.0,0.0,10.77,3.83,0.0
20160329:0309,0.0,0.0,0.0,10.47,3.61,0.0
20160329:0409,0.0,1.91,2.53,11.13,3.77,0.0
20160329:0509,56.33,258.04,15.51,11.78,3.92,0.0
20160329:0609,134.39,547.88,28.32,12.43,4.07,0.0
20160329:0709,191.16,784.33,40.62,13.82,4.22,0.0
20160329:0809,201.21,834.73,51.76,15.2,4.37,0.0
20160329:0909,249.75,1060.34,60.26,16.58,4.52,0.0
20160329:1009,259.08,1109.24,63.37,17.61,4.78,0.0
20160329:1109,242.41,1032.13,59.4,18.64,5.04,0.0
20160329:1209,217.99,919.6,50.43,19.67,5.3,0.0
20160329:1309,168.96,703.53,39.08,19.8,5.49,0.0
20160329:1409,107.91,457.98,26.69,19.93,5.68,0.0
20160329:1509,25.21,140.68,13.84,20.06,5.88,0.0
20160329:1609,0.0,0.0,0.0,18.76,5.63,0.0
20160329:1709,0.0,0.0,0.0,17.45,5.39,0.0
20160329:1809,0.0,0.0,0.0,16.15,5.14,0.0
20160329:1909,0.0,0.0,0.0,15.08,4.7,0.0
20160329:2009,0.0,0.0,0.0,14.01,4.26,0.0
20160329:2109,0.0,0.0,0.0,12.93,3.82,0.0
20160329:2209,0.0,0.0,0.0,12.26,3.47,0.0
20160329:2309,0.0,0.0,0.0,11.59,3.11,0.0
20160330:0009,0.0,0.0,0.0,10.92,2.76,0.0
20160330:0109,0.0,0.0,0.0,10.41,2.55,0.0
20160330:0209,0.0,0.0,0.0,9.9,2.34,0.0
20160330:0309,0.0,0.0,0.0,9.39,2.14,0.0
20160330:0409,0.0,2.86,2.79,10.36,2.08,0.0
20160330:0509,52.87,240.89,15.77,11.33,2.03,0.0
20160330:0609,128.87,532.56,28.59,12.29,1.97,0.0
20160330:0709,181.51,752.73,40.92,13.85,2.61,0.0
20160330:0809,229.65,973.02,52.1,15.41,3.24,0.0
20160330:0909,254.14,1091.0,60.64,16.96,3.88,0.0
20160330:1009,264.05,1139.09,63.76,18.01,4.39,0.0
20160330:1109,253.96,1088.73,59.7,19.06,4.9,0.0
20160330:1209,214.07,903.71,50.65,20.11,5.41,0.0
20160330:1309,146.88,612.31,39.25,20.14,5.83,0.0
20160330:1409,107.64,455.7,26.82,20.16,6.24,0.0
20160330:1509,25.58,142.86,13.96,20.18,6.66,0.0
20160330:1609,0.0,0.0,0.0,18.99,6.29,0.0
20160330:1709,0.0,0.0,0.0,17.79,5.91,0.0
20160330:1809,0.0,0.0,0.0,16.6,5.53,0.0
20160330:1909,0.0,0.0,0.0,15.67,5.2,0.0
20160330:2009,0.0,0.0,0.0,14.74,4.88,0.0
20160330:2109,0.0,0.0,0.0,13.8,4.55,0.0
20160330:2209,0.0,0.0,0.0,13.19,4.4,0.0
20160330:2309,0.0,0.0,0.0,12.57,4.25,0.0
20160331:0009,0.0,0.0,0.0,11.95,4.1,0.0
20160331:0109,0.0,0.0,0.0,11.62,4.11,0.0
20160331:0209,0.0,0.0,0.0,11.29,4.11,0.0
20160331:0309,0.0,0.0,0.0,10.96,4.12,0.0
20160331:0409,0.0,2.86,3.06,11.71,4.61,0.0
20160331:0509,60.0,268.0,16.04,12.46,5.09,0.0
20160331:0609,131.07,532.52,28.87,13.21,5.57,0.0
20160331:0709,191.8,782.1,41.22,15.03,5.72,0.0
20160331:0809,232.83,968.92,52.44,16.85,5.87,0.0
20160331:0909,256.22,1085.67,61.03,18.67,6.01,0.0
20160331:1009,263.68,1128.22,64.14,20.05,6.14,0.0
20160331:1109,251.16,1076.0,60.01,21.42,6.27,0.0
20160331:1209,224.15,953.89,50.87,22.79,6.4,0.0
20160331:1309,174.03,731.53,39.42,22.9,6.84,0.0
20160331:1409,111.34,477.53,26.96,23.0,7.27,0.0
20160331:1509,25.11,143.01,14.09,23.1,7.71,0.0
20160331:1609,0.0,0.0,0.0,21.56,7.18,0.0
20160331:1709,0.0,0.0,0.0,20.03,6.65,0.0
20160331:1809,0.0,0.0,0.0,18.49,6.12,0.0
20160331:1909,0.0,0.0,0.0,17.2,5.89,0.0
20160331:2009,0.0,0.0,0.0,15.9,5.66,0.0
20160331:2109,0.0,0.0,0.0,14.6,5.43,0.0
20160331:2209,0.0,0.0,0.0,13.77,5.38,0.0
20160331:2309,0.0,0.0,0.0,12.94,5.33,0.0
20160401:0009,0.0,0.0,0.0,12.11,5.28,0.0
20160401:0109,0.0,0.0,0.0,11.53,5.24,0.0
20160401:0209,0.0,0.0,0.0,10.95,5.19,0.0
20160401:0309,0.0,0.0,0.0,10.37,5.14,0.0
20160401:0409,0.93,12.39,3.32,11.55,5.43,0.0
20160401:0509,15.07,76.22,16.3,12.72,5.71,0.0
20160401:0609,61.61,258.72,29.14,13.9,6.0,0.0
20160401:0709,184.28,753.13,41.52,16.4,6.28,0.0
20160401:0809,224.47,937.35,52.77,18.89,6.55,0.0
20160401:0909,245.13,1043.95,61.41,21.39,6.83,0.0
20160401:1009,246.56,1060.45,64.53,22.75,6.67,0.0
20160401:1109,229.18,987.61,60.31,24.12,6.51,0.0
20160401:1209,198.55,853.21,51.08,25.48,6.36,0.0
20160401:1309,155.39,660.97,39.58,25.24,6.6,0.0
20160401:1409,95.08,412.91,27.1,25.01,6.84,0.0
20160401:1509,33.93,174.69,14.21,24.77,7.08,0.0
20160401:1609,0.0,0.0,0.0,22.94,6.7,0.0
20160401:1709,0.0,0.0,0.0,21.12,6.33,0.0
20160401:1809,0.0,0.0,0.0,19.29,5.96,0.0
20160401:1909,0.0,0.0,0.0,18.08,5.6,0.0
20160401:2009,0.0,0.0,0.0,16.87,5.24,0.0
20160401:2109,0.0,0.0,0.0,15.65,4.88,0.0
20160401:2209,0.0,0.0,0.0,14.99,4.75,0.0
20160401:2309,0.0,0.0,0.0,14.32,4.62,0.0
20160402:0009,0.0,0.0,0.0,13.66,4.48,0.0
20160402:0109,0.0,0.0,0.0,13.12,4.28,0.0
20160402:0209,0.0,0.0,0.0,12.59,4.07,0.0
20160402:0309,0.0,0.0,0.0,12.05,3.86,0.0
20160402:0409,0.0,2.86,3.58,13.08,3.99,0.0
20160402:0509,4.17,29.54,16.56,14.12,4.12,0.0
20160402:0609,71.15,298.61,29.41,15.15,4.25,0.0
20160402:0709,182.66,759.47,41.81,17.72,4.54,0.0
20160402:0809,220.38,938.47,53.1,20.3,4.84,0.0
20160402:0909,242.99,1057.33,61.79,22.87,5.13,0.0
20160402:1009,245.56,1080.11,64.91,24.14,4.95,0.0
20160402:1109,231.35,1019.54,60.6,25.42,4.76,0.0
20160402:1209,199.47,874.12,51.3,26.69,4.58,0.0
20160402:1309,158.59,685.05,39.74,26.69,5.02,0.0
20160402:1409,100.96,443.75,27.23,26.7,5.46,0.0
20160402:1509,35.23,185.61,14.34,26.7,5.9,0.0
20160402:1609,0.0,0.0,0.0,25.0,6.0,0.0
20160402:1709,0.0,0.0,0.0,23.3,6.09,0.0
20160402:1809,0.0,0.0,0.0,21.6,6.18,0.0
20160402:1909,0.0,0.0,0.0,20.37,5.9,0.0
20160402:2009,0.0,0.0,0.0,19.14,5.63,0.0
20160402:2109,0.0,0.0,0.0,17.9,5.35,0.0
20160402:2209,0.0,0.0,0.0,17.04,5.05,0.0
20160402:2309,0.0,0.0,0.0,16.17,4.74,0.0
20160403:0009,0.0,0.0,0.0,15.31,4.44,0.0
20160403:0109,0.0,0.0,0.0,14.73,4.31,0.0
20160403:0209,0.0,0.0,0.0,14.14,4.17,0.0
20160403:0309,0.0,0.0,0.0,13.56,4.04,0.0
20160403:0409,1.39,15.24,3.83,14.49,4.04,0.0
20160403:0509,35.79,163.73,16.81,15.42,4.03,0.0
20160403:0609,126.09,523.46,29.68,16.35,4.03,0.0
20160403:0709,182.28,765.63,42.1,18.9,3.99,0.0
20160403:0809,217.58,939.65,53.43,21.44,3.95,0.0
20160403:0909,237.3,1051.12,62.17,23.99,3.92,0.0
20160403:1009,239.23,1066.69,65.29,25.11,4.04,0.0
20160403:1109,224.73,999.12,60.9,26.24,4.16,0.0
20160403:1209,194.66,857.46,51.51,27.36,4.28,0.0
20160403:1309,154.97,671.47,39.9,27.11,4.82,0.0
20160403:1409,99.47,437.86,27.36,26.85,5.37,0.0
20160403:1509,35.31,186.53,14.46,26.6,5.92,0.0
20160403:1609,0.0,0.0,0.0,24.68,5.77,0.0
20160403:1709,0.0,0.0,0.0,22.76,5.62,0.0
20160403:1809,0.0,0.0,0.0,20.84,5.48,0.0
20160403:1909,0.0,0.0,0.0,19.55,5.01,0.0
20160403:2009,0.0,0.0,0.0,18.26,4.55,0.0
20160403:2109,0.0,0.0,0.0,16.96,4.08,0.0
20160403:2209,0.0,0.0,0.0,16.06,3.7,0.0
20160403:2309,0.0,0.0,0.0,15.15,3.32,0.0
20160404:0009,0.0,0.0,0.0,14.25,2.94,0.0
20160404:0109,0.0,0.0,0.0,13.78,2.82,0.0
20160404:0209,0.0,0.0,0.0,13.3,2.71,0.0
20160404:0309,0.0,0.0,0.0,12.83,2.59,0.0
20160404:0409,2.92,26.3,4.09,13.87,2.52,0.0
20160404:0509,28.22,131.51,17.07,14.92,2.45,0.0
20160404:0609,59.97,256.92,29.95,15.96,2.37,0.0
20160404:0709,177.12,753.43,42.39,18.66,2.5,0.0
20160404:0809,210.63,922.48,53.76,21.37,2.63,0.0
20160404:0909,230.89,1037.77,62.55,24.07,2.76,0.0
20160404:1009,232.83,1060.54,65.67,25.22,2.5,0.0
20160404:1109,217.75,993.12,61.19,26.37,2.23,0.0
20160404:1209,191.47,867.45,51.71,27.51,1.97,0.0
20160404:1309,148.79,659.18,40.06,27.83,2.43,0.0
20160404:1409,97.13,435.25,27.5,28.14,2.88,0.0
20160404:1509,34.74,185.85,14.58,28.46,3.34,0.0
20160404:1609,0.0,0.0,0.0,26.29,3.82,0.0
20160404:1709,0.0,0.0,0.0,24.11,4.3,0.0
20160404:1809,0.0,0.0,0.0,21.94,4.79,0.0
20160404:1909,0.0,0.0,0.0,20.93,4.82,0.0
20160404:2009,0.0,0.0,0.0,19.92,4.86,0.0
20160404:2109,0.0,0.0,0.0,18.9,4.9,0.0
20160404:2209,0.0,0.0,0.0,18.14,4.76,0.0
20160404:2309,0.0,0.0,0.0,17.37,4.63,0.0
20160405:0009,0.0,0.0,0.0,16.61,4.5,0.0
20160405:0109,0.0,0.0,0.0,16.26,4.41,0.0
20160405:0209,0.0,0.0,0.0,15.92,4.32,0.0
20160405:0309,0.0,0.0,0.0,15.57,4.23,0.0
20160405:0409,3.24,28.03,4.35,16.66,4.14,0.0
20160405:0509,48.02,219.59,17.33,17.74,4.05,0.0
20160405:0609,113.96,479.03,30.21,18.83,3.96,0.0
20160405:0709,169.93,721.63,42.67,21.3,3.91,0.0
20160405:0809,210.12,917.66,54.09,23.77,3.86,0.0
20160405:0909,235.76,1058.13,62.92,26.24,3.81,0.0
20160405:1009,241.79,1092.84,66.04,27.41,4.03,0.0
20160405:1109,231.19,1041.87,61.48,28.58,4.26,0.0
20160405:1209,203.67,908.33,51.92,29.75,4.48,0.0
20160405:1309,160.06,699.3,40.21,29.38,5.38,0.0
20160405:1409,104.91,465.71,27.63,29.0,6.28,0.0
20160405:1509,36.05,195.84,14.7,28.63,7.17,0.0
20160405:1609,0.0,0.0,0.0,26.7,6.63,0.0
20160405:1709,0.0,0.0,0.0,24.78,6.1,0.0
20160405:1809,0.0,0.0,0.0,22.85,5.56,0.0
20160405:1909,0.0,0.0,0.0,21.58,4.95,0.0
20160405:2009,0.0,0.0,0.0,20.31,4.34,0.0
20160405:2109,0.0,0.0,0.0,19.04,3.72,0.0
20160405:2209,0.0,0.0,0.0,18.21,3.5,0.0
20160405:2309,0.0,0.0,0.0,17.38,3.28,0.0
20160406:0009,0.0,0.0,0.0,16.55,3.06,0.0
20160406:0109,0.0,0.0,0.0,16.13,2.92,0.0
20160406:0209,0.0,0.0,0.0,15.71,2.78,0.0
20160406:0309,0.0,0.0,0.0,15.29,2.63,0.0
20160406:0409,3.59,30.49,4.6,15.85,2.62,0.0
20160406:0509,55.93,255.86,17.58,16.41,2.6,0.0
20160406:0609,123.76,519.86,30.47,16.97,2.58,0.0
20160406:0709,178.44,761.0,42.96,19.48,2.68,0.0
20160406:0809,213.23,936.05,54.41,21.99,2.77,0.0
20160406:0909,232.22,1045.01,63.3,24.5,2.87,0.0
20160406:1009,237.8,1079.76,66.42,25.67,2.96,0.0
20160406:1109,225.95,1023.16,61.76,26.84,3.04,0.0
20160406:1209,197.0,881.95,52.12,28.01,3.13,0.0
20160406:1309,156.0,686.17,40.36,28.11,3.48,0.0
20160406:1409,98.93,441.64,27.75,28.22,3.83,0.0
20160406:1509,34.96,187.56,14.82,28.32,4.18,0.0
20160406:1609,0.0,0.0,0.0,26.39,4.1,0.0
20160406:1709,0.0,0.0,0.0,24.45,4.01,0.0
20160406:1809,0.0,0.0,0.0,22.52,3.93,0.0
20160406:1909,0.0,0.0,0.0,21.32,3.71,0.0
20160406:2009,0.0,0.0,0.0,20.13,3.49,0.0
20160406:2109,0.0,0.0,0.0,18.93,3.27,0.0
20160406:2209,0.0,0.0,0.0,18.07,3.19,0.0
20160406:2309,0.0,0.0,0.0,17.2,3.1,0.0
20160407:0009,0.0,0.0,0.0,16.33,3.02,0.0
20160407:0109,0.0,0.0,0.0,16.18,2.98,0.0
20160407:0209,0.0,0.0,0.0,16.02,2.94,0.0
20160407:0309,0.0,0.0,0.0,15.87,2.9,0.0
20160407:0409,3.85,33.52,4.85,17.14,3.05,0.0
20160407:0509,53.64,246.13,17.83,18.42,3.21,0.0
20160407:0609,120.74,511.09,30.73,19.69,3.37,0.0
20160407:0709,176.38,756.56,43.24,22.49,3.57,0.0
20160407:0809,211.25,931.32,54.73,25.29,3.77,0.0
20160407:0909,232.61,1051.01,63.67,28.09,3.97,0.0
20160407:1009,237.14,1085.59,66.79,29.27,3.71,0.0
20160407:1109,222.87,1022.03,62.04,30.45,3.46,0.0
20160407:1209,195.53,891.24,52.32,31.63,3.2,0.0
20160407:1309,154.62,693.04,40.51,31.68,3.38,0.0
20160407:1409,96.51,439.1,27.88,31.72,3.56,0.0
20160407:1509,33.69,183.1,14.94,31.77,3.74,0.0
20160407:1609,0.0,0.0,0.0,29.78,4.18,0.0
20160407:1709,0.0,0.0,0.0,27.79,4.62,0.0
20160407:1809,0.0,0.0,0.0,25.8,5.06,0.0
20160407:1909,0.0,0.0,0.0,24.7,4.88,0.0
20160407:2009,0.0,0.0,0.0,23.6,4.7,0.0
20160407:2109,0.0,0.0,0.0,22.5,4.52,0.0
20160407:2209,0.0,0.0,0.0,21.6,4.27,0.0
20160407:2309,0.0,0.0,0.0,20.69,4.02,0.0
20160408:0009,0.0,0.0,0.0,19.79,3.77,0.0
20160408:0109,0.0,0.0,0.0,20.07,3.84,0.0
20160408:0209,0.0,0.0,0.0,20.34,3.92,0.0
20160408:0309,0.0,0.0,0.0,20.62,4.0,0.0
20160408:0409,2.5,22.31,5.1,22.15,3.96,0.0
20160408:0509,35.31,166.93,18.08,23.68,3.92,0.0
20160408:0609,91.74,399.29,30.98,25.21,3.88,0.0
20160408:0709,150.31,654.97,43.51,28.15,4.87,0.0
20160408:0809,174.72,773.55,55.04,31.09,5.87,0.0
20160408:0909,221.21,1000.72,64.04,34.03,6.87,0.0
20160408:1009,230.14,1051.55,67.16,35.16,6.78,0.0
20160408:1109,207.58,947.64,62.32,36.29,6.69,0.0
20160408:1209,118.15,536.93,52.51,37.42,6.59,0.0
20160408:1309,81.61,374.04,40.66,36.81,6.03,0.0
20160408:1409,10.47,62.88,28.01,36.19,5.47,0.0
20160408:1509,4.42,33.35,15.06,35.58,4.91,0.0
20160408:1609,0.0,0.0,0.0,33.69,4.48,0.0
20160408:1709,0.0,0.0,0.0,31.79,4.05,0.0
20160408:1809,0.0,0.0,0.0,29.9,3.61,0.0
20160408:1909,0.0,0.0,0.0,28.78,3.81,0.0
20160408:2009,0.0,0.0,0.0,27.66,4.01,0.0
20160408:2109,0.0,0.0,0.0,26.54,4.21,0.0
20160408:2209,0.0,0.0,0.0,26.07,4.22,0.0
20160408:2309,0.0,0.0,0.0,25.59,4.23,0.0
20160409:0009,0.0,0.0,0.0,25.11,4.23,0.0
20160409:0109,0.0,0.0,0.0,24.98,4.11,0.0
20160409:0209,0.0,0.0,0.0,24.86,3.98,0.0
20160409:0309,0.0,0.0,0.0,24.73,3.85,0.0
20160409:0409,4.34,34.17,5.35,26.06,3.98,0.0
20160409:0509,31.2,151.25,18.32,27.4,4.11,0.0
20160409:0609,105.31,464.03,31.24,28.73,4.25,0.0
20160409:0709,154.75,684.69,43.79,30.94,4.73,0.0
20160409:0809,195.2,881.04,55.35,33.14,5.2,0.0
20160409:0909,211.34,969.28,64.4,35.35,5.68,0.0
20160409:1009,185.75,851.65,67.52,35.75,5.25,0.0
20160409:1109,91.56,419.55,62.59,36.15,4.82,0.0
20160409:1209,47.97,228.66,52.7,36.54,4.39,0.0
20160409:1309,67.89,312.32,40.81,35.15,5.52,0.0
20160409:1409,49.2,230.41,28.13,33.75,6.65,0.0
20160409:1509,13.16,74.18,15.18,32.36,7.78,0.0
20160409:1609,0.0,0.0,0.0,29.74,7.15,0.0
20160409:1709,0.0,0.0,0.0,27.11,6.53,0.0
20160409:1809,0.0,0.0,0.0,24.49,5.9,0.0
20160409:1909,0.0,0.0,0.0,23.52,5.43,0.0
20160409:2009,0.0,0.0,0.0,22.55,4.97,0.0
20160409:2109,0.0,0.0,0.0,21.57,4.5,0.0
20160409:2209,0.0,0.0,0.0,21.12,4.17,0.0
20160409:2309,0.0,0.0,0.0,20.66,3.83,0.0
20160410:0009,0.0,0.0,0.0,20.21,3.5,0.0
20160410:0109,0.0,0.0,0.0,20.04,3.77,0.0
20160410:0209,0.0,0.0,0.0,19.88,4.05,0.0
20160410:0309,0.0,0.0,0.0,19.71,4.32,0.0
20160410:0409,4.46,40.32,5.59,20.45,4.65,0.0
20160410:0509,6.82,42.87,18.56,21.18,4.98,0.0
20160410:0609,77.02,330.99,31.49,21.92,5.31,0.0
20160410:0709,173.15,737.34,44.05,23.96,5.52,0.0
20160410:0809,220.5,959.85,55.66,26.0,5.72,0.0
20160410:0909,237.16,1051.05,64.76,28.04,5.93,0.0
20160410:1009,244.04,1088.98,67.89,29.09,6.12,0.0
20160410:1109,226.39,1007.31,62.87,30.15,6.32,0.0
20160410:1209,203.13,898.08,52.89,31.2,6.51,0.0
20160410:1309,157.61,687.17,40.95,30.35,6.74,0.0
20160410:1409,97.1,431.89,28.26,29.51,6.98,0.0
20160410:1509,34.48,184.32,15.3,28.66,7.21,0.0
20160410:1609,0.0,0.0,0.0,26.95,6.36,0.0
20160410:1709,0.0,0.0,0.0,25.24,5.51,0.0
20160410:1809,0.0,0.0,0.0,23.53,4.66,0.0
20160410:1909,0.0,0.0,0.0,22.49,4.28,0.0
20160410:2009,0.0,0.0,0.0,21.45,3.89,0.0
20160410:2109,0.0,0.0,0.0,20.41,3.5,0.0
20160410:2209,0.0,0.0,0.0,19.84,3.35,0.0
20160410:2309,0.0,0.0,0.0,19.26,3.19,0.0
20160411:0009,0.0,0.0,0.0,18.68,3.03,0.0
20160411:0109,0.0,0.0,0.0,18.05,2.94,0.0
20160411:0209,0.0,0.0,0.0,17.43,2.85,0.0
20160411:0309,0.0,0.0,0.0,16.8,2.76,0.0
20160411:0409,5.88,50.34,5.84,18.1,1.95,0.0
20160411:0509,58.69,272.56,18.8,19.41,1.15,0.0
20160411:0609,121.55,532.03,31.73,20.71,0.34,0.0
20160411:0709,175.09,770.44,44.32,22.97,1.61,0.0
20160411:0809,215.28,960.96,55.97,25.23,2.88,0.0
20160411:0909,238.76,1075.09,65.12,27.49,4.15,0.0
20160411:1009,244.69,1094.58,68.25,27.82,5.16,0.0
