time,P,G(i),H_sun,T2m,WS10m,Int
20160119:1609,0.0,0.0,0.0,9.33,6.19,0.0
20160119:1709,0.0,0.0,0.0,8.7,5.78,0.0
20160119:1809,0.0,0.0,0.0,8.07,5.37,0.0
20160119:1909,0.0,0.0,0.0,7.73,4.84,0.0
20160119:2009,0.0,0.0,0.0,7.39,4.32,0.0
20160119:2109,0.0,0.0,0.0,7.05,3.79,0.0
20160119:2209,0.0,0.0,0.0,6.94,3.63,0.0
20160119:2309,0.0,0.0,0.0,6.83,3.47,0.0
20160120:0009,0.0,0.0,0.0,6.72,3.31,0.0
20160120:0109,0.0,0.0,0.0,6.35,2.8,0.0
20160120:0209,0.0,0.0,0.0,5.97,2.29,0.0
20160120:0309,0.0,0.0,0.0,5.6,1.78,0.0
20160120:0409,0.0,0.0,0.0,6.06,1.77,0.0
20160120:0509,1.35,14.63,4.54,6.52,1.75,0.0
20160120:0609,43.24,185.18,15.22,6.97,1.74,0.0
20160120:0709,128.23,513.97,24.53,8.38,1.95,0.0
20160120:0809,102.4,413.17,31.8,9.78,2.17,0.0
20160120:0909,161.49,660.24,36.15,11.19,2.39,0.0
20160120:1009,195.4,810.04,36.88,11.53,2.27,0.0
20160120:1109,130.89,537.26,33.83,11.87,2.15,0.0
20160120:1209,175.62,722.99,27.56,12.22,2.03,0.0
20160120:1309,16.19,80.44,18.92,11.35,1.66,0.0
20160120:1409,36.53,161.86,8.7,10.49,1.29,0.0
20160120:1509,0.0,0.0,0.0,9.62,0.92,0.0
20160120:1609,0.0,0.0,0.0,9.22,1.19,0.0
20160120:1709,0.0,0.0,0.0,8.82,1.45,0.0
20160120:1809,0.0,0.0,0.0,8.42,1.71,0.0
20160120:1909,0.0,0.0,0.0,8.17,1.87,0.0
20160120:2009,0.0,0.0,0.0,7.92,2.02,0.0
20160120:2109,0.0,0.0,0.0,7.67,2.18,0.0
20160120:2209,0.0,0.0,0.0,7.67,2.18,0.0
20160120:2309,0.0,0.0,0.0,7.67,2.19,0.0
20160121:0009,0.0,0.0,0.0,7.67,2.19,0.0
20160121:0109,0.0,0.0,0.0,7.33,2.29,0.0
20160121:0209,0.0,0.0,0.0,6.98,2.38,0.0
20160121:0309,0.0,0.0,0.0,6.64,2.47,0.0
20160121:0409,0.0,0.0,0.0,7.19,2.47,0.0
20160121:0509,0.58,10.06,4.62,7.75,2.48,0.0
20160121:0609,41.21,177.74,15.32,8.3,2.48,0.0
20160121:0709,95.05,384.22,24.67,9.97,2.33,0.0
20160121:0809,126.3,512.88,31.97,11.63,2.17,0.0
20160121:0909,159.16,657.49,36.36,13.3,2.01,0.0
20160121:1009,111.27,458.96,37.1,13.73,1.37,0.0
20160121:1109,140.89,592.86,34.06,14.16,0.73,0.0
20160121:1209,49.99,214.63,27.78,14.6,0.08,0.0
20160121:1309,23.19,109.47,19.13,13.58,0.35,0.0
20160121:1409,2.64,21.89,8.89,12.56,0.63,0.0
20160121:1509,0.0,0.0,0.0,11.54,0.9,0.0
20160121:1609,0.0,0.0,0.0,11.03,1.43,0.0
20160121:1709,0.0,0.0,0.0,10.51,1.97,0.0
20160121:1809,0.0,0.0,0.0,10.0,2.51,0.0
20160121:1909,0.0,0.0,0.0,9.76,2.54,0.0
20160121:2009,0.0,0.0,0.0,9.51,2.57,0.0
20160121:2109,0.0,0.0,0.0,9.27,2.61,0.0
20160121:2209,0.0,0.0,0.0,9.23,2.44,0.0
20160121:2309,0.0,0.0,0.0,9.19,2.27,0.0
20160122:0009,0.0,0.0,0.0,9.15,2.1,0.0
20160122:0109,0.0,0.0,0.0,8.66,1.89,0.0
20160122:0209,0.0,0.0,0.0,8.16,1.67,0.0
20160122:0309,0.0,0.0,0.0,7.67,1.46,0.0
20160122:0409,0.0,0.0,0.0,8.13,1.41,0.0
20160122:0509,1.66,16.46,4.71,8.59,1.36,0.0
20160122:0609,34.77,153.37,15.43,9.05,1.31,0.0
20160122:0709,60.82,254.1,24.81,10.57,1.12,0.0
20160122:0809,124.96,511.26,32.14,12.1,0.92,0.0
20160122:0909,156.24,653.8,36.57,13.62,0.73,0.0
20160122:1009,183.88,775.85,37.33,13.84,1.32,0.0
20160122:1109,192.55,808.23,34.29,14.06,1.92,0.0
20160122:1209,60.74,255.95,28.0,14.29,2.51,0.0
20160122:1309,75.22,311.21,19.34,13.44,2.49,0.0
20160122:1409,32.96,148.9,9.08,12.58,2.46,0.0
20160122:1509,0.0,0.0,0.0,11.73,2.44,0.0
20160122:1609,0.0,0.0,0.0,11.25,2.42,0.0
20160122:1709,0.0,0.0,0.0,10.77,2.4,0.0
20160122:1809,0.0,0.0,0.0,10.29,2.37,0.0
20160122:1909,0.0,0.0,0.0,10.02,2.31,0.0
20160122:2009,0.0,0.0,0.0,9.74,2.25,0.0
20160122:2109,0.0,0.0,0.0,9.47,2.19,0.0
20160122:2209,0.0,0.0,0.0,9.34,2.27,0.0
20160122:2309,0.0,0.0,0.0,9.2,2.35,0.0
20160123:0009,0.0,0.0,0.0,9.07,2.43,0.0
20160123:0109,0.0,0.0,0.0,8.53,2.43,0.0
20160123:0209,0.0,0.0,0.0,7.98,2.44,0.0
20160123:0309,0.0,0.0,0.0,7.44,2.44,0.0
20160123:0409,0.0,0.0,0.0,7.89,2.58,0.0
20160123:0509,2.72,21.95,4.8,8.34,2.72,0.0
20160123:0609,69.33,289.22,15.55,8.79,2.86,0.0
20160123:0709,125.3,502.6,24.95,10.36,3.58,0.0
20160123:0809,156.7,632.94,32.32,11.94,4.3,0.0
20160123:0909,200.8,816.5,36.78,13.51,5.02,0.0
20160123:1009,200.9,813.69,37.57,13.78,5.3,0.0
20160123:1109,46.08,198.91,34.53,14.05,5.57,0.0
20160123:1209,113.38,460.66,28.23,14.33,5.85,0.0
20160123:1309,61.42,255.47,19.56,13.18,5.61,0.0
20160123:1409,33.33,148.66,9.28,12.03,5.37,0.0
20160123:1509,0.0,0.0,0.0,10.88,5.13,0.0
20160123:1609,0.0,0.0,0.0,10.42,5.47,0.0
20160123:1709,0.0,0.0,0.0,9.96,5.8,0.0
20160123:1809,0.0,0.0,0.0,9.5,6.14,0.0
20160123:1909,0.0,0.0,0.0,9.07,6.48,0.0
20160123:2009,0.0,0.0,0.0,8.65,6.82,0.0
20160123:2109,0.0,0.0,0.0,8.22,7.16,0.0
20160123:2209,0.0,0.0,0.0,7.98,7.43,0.0
20160123:2309,0.0,0.0,0.0,7.73,7.69,0.0
20160124:0009,0.0,0.0,0.0,7.49,7.96,0.0
20160124:0109,0.0,0.0,0.0,7.24,7.77,0.0
20160124:0209,0.0,0.0,0.0,6.98,7.59,0.0
20160124:0309,0.0,0.0,0.0,6.73,7.41,0.0
20160124:0409,0.0,0.0,0.0,7.13,7.87,0.0
20160124:0509,0.0,2.74,4.89,7.53,8.34,0.0
20160124:0609,8.66,48.54,15.67,7.93,8.8,0.0
20160124:0709,6.84,40.92,25.11,8.92,9.08,0.0
20160124:0809,17.68,85.66,32.51,9.92,9.37,0.0
20160124:0909,65.48,264.08,37.0,10.91,9.66,0.0
20160124:1009,13.57,69.48,37.81,10.84,9.74,0.0
20160124:1109,64.49,265.0,34.78,10.78,9.82,0.0
20160124:1209,44.92,189.96,28.47,10.72,9.9,0.0
20160124:1309,7.02,41.88,19.77,9.81,9.01,0.0
20160124:1409,0.64,10.47,9.48,8.89,8.12,0.0
20160124:1509,0.0,0.0,0.0,7.98,7.23,0.0
20160124:1609,0.0,0.0,0.0,7.48,7.08,0.0
20160124:1709,0.0,0.0,0.0,6.99,6.92,0.0
20160124:1809,0.0,0.0,0.0,6.49,6.77,0.0
20160124:1909,0.0,0.0,0.0,6.23,6.85,0.0
20160124:2009,0.0,0.0,0.0,5.98,6.93,0.0
20160124:2109,0.0,0.0,0.0,5.72,7.01,0.0
20160124:2209,0.0,0.0,0.0,5.69,7.1,0.0
20160124:2309,0.0,0.0,0.0,5.66,7.19,0.0
20160125:0009,0.0,0.0,0.0,5.63,7.28,0.0
20160125:0109,0.0,0.0,0.0,5.43,6.99,0.0
20160125:0209,0.0,0.0,0.0,5.23,6.7,0.0
20160125:0309,0.0,0.0,0.0,5.03,6.41,0.0
20160125:0409,0.0,0.0,0.0,5.39,6.29,0.0
20160125:0509,0.46,9.15,4.99,5.75,6.17,0.0
20160125:0609,18.77,89.26,15.79,6.1,6.04,0.0
20160125:0709,105.73,413.19,25.26,7.29,6.22,0.0
20160125:0809,183.47,717.57,32.71,8.49,6.39,0.0
20160125:0909,105.68,417.23,37.23,9.68,6.57,0.0
20160125:1009,169.79,668.75,38.06,9.64,6.48,0.0
20160125:1109,134.74,531.05,35.03,9.6,6.39,0.0
20160125:1209,178.29,700.5,28.71,9.56,6.3,0.0
20160125:1309,80.36,320.62,19.99,8.54,5.67,0.0
20160125:1409,36.66,159.71,9.68,7.53,5.03,0.0
20160125:1509,0.0,0.0,0.0,6.51,4.4,0.0
20160125:1609,0.0,0.0,0.0,5.94,4.16,0.0
20160125:1709,0.0,0.0,0.0,5.38,3.91,0.0
20160125:1809,0.0,0.0,0.0,4.81,3.67,0.0
20160125:1909,0.0,0.0,0.0,4.41,3.44,0.0
20160125:2009,0.0,0.0,0.0,4.0,3.22,0.0
20160125:2109,0.0,0.0,0.0,3.6,2.99,0.0
20160125:2209,0.0,0.0,0.0,3.51,3.13,0.0
20160125:2309,0.0,0.0,0.0,3.42,3.27,0.0
20160126:0009,0.0,0.0,0.0,3.33,3.41,0.0
20160126:0109,0.0,0.0,0.0,3.25,3.26,0.0
20160126:0209,0.0,0.0,0.0,3.18,3.12,0.0
20160126:0309,0.0,0.0,0.0,3.1,2.98,0.0
20160126:0409,0.0,0.0,0.0,3.44,2.76,0.0
20160126:0509,0.9,11.89,5.1,3.78,2.55,0.0
20160126:0609,26.33,117.89,15.93,4.11,2.33,0.0
20160126:0709,98.64,388.01,25.43,5.09,2.2,0.0
20160126:0809,85.58,341.52,32.91,6.07,2.07,0.0
20160126:0909,116.36,465.22,37.46,7.05,1.94,0.0
20160126:1009,20.0,94.22,38.31,7.25,2.19,0.0
20160126:1109,108.84,434.14,35.28,7.45,2.43,0.0
20160126:1209,92.96,371.09,28.95,7.66,2.68,0.0
20160126:1309,42.84,180.3,20.22,6.92,2.78,0.0
20160126:1409,43.04,183.34,9.89,6.18,2.89,0.0
20160126:1509,0.0,0.0,0.0,5.44,2.99,0.0
20160126:1609,0.0,0.0,0.0,5.0,3.21,0.0
20160126:1709,0.0,0.0,0.0,4.56,3.43,0.0
20160126:1809,0.0,0.0,0.0,4.12,3.64,0.0
20160126:1909,0.0,0.0,0.0,3.91,3.46,0.0
20160126:2009,0.0,0.0,0.0,3.69,3.27,0.0
20160126:2109,0.0,0.0,0.0,3.48,3.09,0.0
20160126:2209,0.0,0.0,0.0,3.47,2.79,0.0
20160126:2309,0.0,0.0,0.0,3.45,2.48,0.0
20160127:0009,0.0,0.0,0.0,3.44,2.18,0.0
20160127:0109,0.0,0.0,0.0,3.09,2.27,0.0
20160127:0209,0.0,0.0,0.0,2.73,2.36,0.0
20160127:0309,0.0,0.0,0.0,2.38,2.46,0.0
20160127:0409,0.0,0.0,0.0,2.81,2.44,0.0
20160127:0509,0.0,3.66,5.21,3.24,2.43,0.0
20160127:0609,11.57,59.78,16.06,3.66,2.41,0.0
20160127:0709,131.15,516.45,25.6,5.16,2.04,0.0
20160127:0809,144.21,575.35,33.11,6.65,1.67,0.0
20160127:0909,177.02,720.4,37.7,8.15,1.3,0.0
20160127:1009,149.0,602.09,38.57,8.51,1.86,0.0
20160127:1109,175.88,713.17,35.54,8.87,2.42,0.0
20160127:1209,12.0,62.81,29.19,9.23,2.98,0.0
20160127:1309,7.28,42.83,20.44,8.43,3.41,0.0
20160127:1409,7.98,45.68,10.09,7.62,3.83,0.0
20160127:1509,0.0,0.0,0.0,6.82,4.26,0.0
20160127:1609,0.0,0.0,0.0,6.5,4.5,0.0
20160127:1709,0.0,0.0,0.0,6.19,4.73,0.0
20160127:1809,0.0,0.0,0.0,5.87,4.97,0.0
20160127:1909,0.0,0.0,0.0,5.57,4.71,0.0
20160127:2009,0.0,0.0,0.0,5.28,4.46,0.0
20160127:2109,0.0,0.0,0.0,4.98,4.21,0.0
20160127:2209,0.0,0.0,0.0,4.85,3.88,0.0
20160127:2309,0.0,0.0,0.0,4.72,3.55,0.0
20160128:0009,0.0,0.0,0.0,4.59,3.23,0.0
20160128:0109,0.0,0.0,0.0,4.16,3.2,0.0
20160128:0209,0.0,0.0,0.0,3.74,3.17,0.0
20160128:0309,0.0,0.0,0.0,3.31,3.14,0.0
20160128:0409,0.0,0.0,0.0,3.71,3.03,0.0
20160128:0509,0.0,5.49,5.32,4.12,2.91,0.0
20160128:0609,8.33,46.63,16.21,4.52,2.79,0.0
20160128:0709,94.12,374.74,25.77,6.08,2.36,0.0
20160128:0809,171.23,692.55,33.32,7.64,1.94,0.0
20160128:0909,163.21,663.77,37.95,9.2,1.52,0.0
20160128:1009,176.03,718.04,38.84,9.51,1.63,0.0
20160128:1109,196.08,807.07,35.8,9.82,1.74,0.0
20160128:1209,126.5,507.94,29.44,10.14,1.85,0.0
20160128:1309,77.84,316.67,20.67,9.2,2.12,0.0
20160128:1409,73.78,304.89,10.3,8.26,2.4,0.0
20160128:1509,0.0,0.0,0.0,7.32,2.68,0.0
20160128:1609,0.0,0.0,0.0,6.98,2.84,0.0
20160128:1709,0.0,0.0,0.0,6.64,3.01,0.0
20160128:1809,0.0,0.0,0.0,6.3,3.17,0.0
20160128:1909,0.0,0.0,0.0,6.19,2.83,0.0
20160128:2009,0.0,0.0,0.0,6.09,2.49,0.0
20160128:2109,0.0,0.0,0.0,5.98,2.15,0.0
20160128:2209,0.0,0.0,0.0,6.08,2.06,0.0
20160128:2309,0.0,0.0,0.0,6.18,1.97,0.0
20160129:0009,0.0,0.0,0.0,6.28,1.88,0.0
20160129:0109,0.0,0.0,0.0,5.81,1.55,0.0
20160129:0209,0.0,0.0,0.0,5.33,1.23,0.0
20160129:0309,0.0,0.0,0.0,4.86,0.91,0.0
20160129:0409,0.0,0.0,0.0,5.34,0.95,0.0
20160129:0509,1.2,13.72,5.45,5.83,0.98,0.0
20160129:0609,32.23,141.59,16.35,6.31,1.02,0.0
20160129:0709,139.38,563.21,25.96,8.07,1.07,0.0
20160129:0809,181.98,751.64,33.54,9.82,1.11,0.0
20160129:0909,205.0,865.72,38.2,11.58,1.16,0.0
20160129:1009,189.1,783.08,39.11,11.95,1.69,0.0
20160129:1109,201.1,839.4,36.07,12.32,2.22,0.0
20160129:1209,149.67,601.32,29.69,12.7,2.74,0.0
20160129:1309,124.7,504.08,20.89,11.76,2.43,0.0
20160129:1409,78.05,325.75,10.51,10.81,2.12,0.0
20160129:1509,0.0,0.0,0.0,9.87,1.81,0.0
20160129:1609,0.0,0.0,0.0,9.52,1.6,0.0
20160129:1709,0.0,0.0,0.0,9.16,1.39,0.0
20160129:1809,0.0,0.0,0.0,8.81,1.19,0.0
20160129:1909,0.0,0.0,0.0,8.58,1.42,0.0
20160129:2009,0.0,0.0,0.0,8.34,1.66,0.0
20160129:2109,0.0,0.0,0.0,8.11,1.89,0.0
20160129:2209,0.0,0.0,0.0,8.08,1.83,0.0
20160129:2309,0.0,0.0,0.0,8.06,1.77,0.0
20160130:0009,0.0,0.0,0.0,8.03,1.71,0.0
20160130:0109,0.0,0.0,0.0,7.39,1.36,0.0
20160130:0209,0.0,0.0,0.0,6.75,1.0,0.0
20160130:0309,0.0,0.0,0.0,6.11,0.65,0.0
20160130:0409,0.0,0.0,0.0,6.49,0.96,0.0
20160130:0509,2.56,21.04,5.57,6.87,1.26,0.0
20160130:0609,31.36,139.09,16.51,7.24,1.57,0.0
20160130:0709,30.74,136.47,26.14,9.0,1.62,0.0
20160130:0809,34.87,153.63,33.77,10.75,1.67,0.0
20160130:0909,37.75,165.88,38.46,12.51,1.72,0.0
20160130:1009,53.12,226.04,39.38,12.84,1.6,0.0
20160130:1109,176.11,736.16,36.34,13.17,1.47,0.0
20160130:1209,142.77,587.56,29.94,13.5,1.34,0.0
20160130:1309,132.94,545.69,21.12,12.63,1.46,0.0
20160130:1409,68.61,289.52,10.71,11.77,1.58,0.0
20160130:1509,0.0,0.0,0.0,10.9,1.7,0.0
20160130:1609,0.0,0.0,0.0,10.41,1.72,0.0
20160130:1709,0.0,0.0,0.0,9.93,1.75,0.0
20160130:1809,0.0,0.0,0.0,9.44,1.78,0.0
20160130:1909,0.0,0.0,0.0,9.12,1.71,0.0
20160130:2009,0.0,0.0,0.0,8.8,1.65,0.0
20160130:2109,0.0,0.0,0.0,8.48,1.59,0.0
20160130:2209,0.0,0.0,0.0,8.29,1.54,0.0
20160130:2309,0.0,0.0,0.0,8.1,1.49,0.0
20160131:0009,0.0,0.0,0.0,7.91,1.43,0.0
20160131:0109,0.0,0.0,0.0,7.42,1.44,0.0
20160131:0209,0.0,0.0,0.0,6.93,1.45,0.0
20160131:0309,0.0,0.0,0.0,6.44,1.46,0.0
20160131:0409,0.0,0.0,0.0,6.89,1.47,0.0
20160131:0509,2.92,22.86,5.71,7.34,1.47,0.0
20160131:0609,77.39,320.76,16.67,7.79,1.48,0.0
20160131:0709,127.58,516.48,26.33,9.54,1.33,0.0
20160131:0809,182.07,757.06,34.0,11.28,1.18,0.0
20160131:0909,206.92,884.58,38.72,13.03,1.03,0.0
20160131:1009,216.46,932.76,39.66,13.4,1.07,0.0
20160131:1109,207.78,891.38,36.61,13.78,1.1,0.0
20160131:1209,180.21,759.67,30.2,14.16,1.13,0.0
20160131:1309,143.69,593.76,21.35,13.35,1.43,0.0
20160131:1409,80.43,338.33,10.92,12.55,1.74,0.0
20160131:1509,0.0,0.0,0.0,11.74,2.04,0.0
20160131:1609,0.0,0.0,0.0,11.16,2.29,0.0
20160131:1709,0.0,0.0,0.0,10.57,2.55,0.0
20160131:1809,0.0,0.0,0.0,9.99,2.8,0.0
20160131:1909,0.0,0.0,0.0,9.64,2.78,0.0
20160131:2009,0.0,0.0,0.0,9.3,2.76,0.0
20160131:2109,0.0,0.0,0.0,8.95,2.74,0.0
20160131:2209,0.0,0.0,0.0,8.79,2.58,0.0
20160131:2309,0.0,0.0,0.0,8.64,2.42,0.0
20160201:0009,0.0,0.0,0.0,8.48,2.26,0.0
20160201:0109,0.0,0.0,0.0,8.15,2.26,0.0
20160201:0209,0.0,0.0,0.0,7.82,2.25,0.0
20160201:0309,0.0,0.0,0.0,7.49,2.25,0.0
20160201:0409,0.0,0.0,0.0,8.0,2.16,0.0
20160201:0509,1.83,17.38,5.85,8.51,2.07,0.0
20160201:0609,40.45,175.18,16.83,9.02,1.99,0.0
20160201:0709,77.84,319.43,26.53,10.68,1.79,0.0
20160201:0809,35.13,156.08,34.23,12.34,1.59,0.0
20160201:0909,64.36,272.78,38.99,13.99,1.39,0.0
20160201:1009,37.44,166.55,39.95,14.36,1.71,0.0
20160201:1109,57.22,244.63,36.89,14.73,2.03,0.0
20160201:1209,45.72,199.19,30.45,15.1,2.34,0.0
20160201:1309,32.77,147.46,21.59,14.24,2.4,0.0
20160201:1409,12.6,66.42,11.13,13.38,2.46,0.0
20160201:1509,0.0,0.0,0.0,12.52,2.51,0.0
20160201:1609,0.0,0.0,0.0,11.75,2.54,0.0
20160201:1709,0.0,0.0,0.0,10.97,2.57,0.0
20160201:1809,0.0,0.0,0.0,10.19,2.59,0.0
20160201:1909,0.0,0.0,0.0,9.96,2.45,0.0
20160201:2009,0.0,0.0,0.0,9.74,2.3,0.0
20160201:2109,0.0,0.0,0.0,9.51,2.15,0.0
20160201:2209,0.0,0.0,0.0,9.53,2.03,0.0
20160201:2309,0.0,0.0,0.0,9.55,1.9,0.0
20160202:0009,0.0,0.0,0.0,9.57,1.78,0.0
20160202:0109,0.0,0.0,0.0,9.26,1.72,0.0
20160202:0209,0.0,0.0,0.0,8.96,1.66,0.0
20160202:0309,0.0,0.0,0.0,8.65,1.6,0.0
20160202:0409,0.0,0.0,0.0,9.44,1.5,0.0
20160202:0509,3.43,25.61,5.99,10.23,1.4,0.0
20160202:0609,61.73,261.9,17.0,11.02,1.3,0.0
20160202:0709,127.78,522.21,26.74,12.32,1.86,0.0
20160202:0809,180.77,747.3,34.47,13.62,2.43,0.0
20160202:0909,208.01,870.35,39.26,14.92,2.99,0.0
20160202:1009,218.93,915.68,40.23,15.13,3.56,0.0
20160202:1109,213.07,883.95,37.18,15.34,4.13,0.0
20160202:1209,186.42,763.11,30.71,15.55,4.7,0.0
20160202:1309,137.83,560.37,21.82,14.72,4.14,0.0
20160202:1409,72.23,304.3,11.35,13.89,3.58,0.0
20160202:1509,0.0,0.0,0.0,13.06,3.02,0.0
20160202:1609,0.0,0.0,0.0,12.38,2.78,0.0
20160202:1709,0.0,0.0,0.0,11.69,2.53,0.0
20160202:1809,0.0,0.0,0.0,11.0,2.29,0.0
20160202:1909,0.0,0.0,0.0,10.77,2.19,0.0
20160202:2009,0.0,0.0,0.0,10.54,2.09,0.0
20160202:2109,0.0,0.0,0.0,10.31,1.99,0.0
20160202:2209,0.0,0.0,0.0,10.26,2.21,0.0
20160202:2309,0.0,0.0,0.0,10.22,2.44,0.0
20160203:0009,0.0,0.0,0.0,10.17,2.66,0.0
20160203:0109,0.0,0.0,0.0,9.77,2.61,0.0
20160203:0209,0.0,0.0,0.0,9.37,2.55,0.0
20160203:0309,0.0,0.0,0.0,8.96,2.5,0.0
20160203:0409,0.0,0.0,0.0,9.42,2.39,0.0
20160203:0509,3.44,25.61,6.14,9.88,2.28,0.0
20160203:0609,76.73,320.38,17.18,10.34,2.17,0.0
20160203:0709,140.47,573.45,26.95,11.79,1.85,0.0
20160203:0809,179.67,750.0,34.72,13.25,1.53,0.0
20160203:0909,203.7,874.1,39.54,14.7,1.21,0.0
20160203:1009,212.2,918.36,40.53,15.17,1.22,0.0
20160203:1109,204.01,880.04,37.46,15.64,1.22,0.0
20160203:1209,177.54,755.46,30.98,16.11,1.23,0.0
20160203:1309,135.5,564.03,22.06,15.5,1.57,0.0
20160203:1409,71.72,305.48,11.56,14.89,1.91,0.0
20160203:1509,0.0,0.0,0.0,14.27,2.25,0.0
20160203:1609,0.0,0.0,0.0,13.4,2.32,0.0
20160203:1709,0.0,0.0,0.0,12.53,2.39,0.0
20160203:1809,0.0,0.0,0.0,11.66,2.46,0.0
20160203:1909,0.0,0.0,0.0,11.08,2.49,0.0
20160203:2009,0.0,0.0,0.0,10.5,2.52,0.0
20160203:2109,0.0,0.0,0.0,9.92,2.55,0.0
20160203:2209,0.0,0.0,0.0,9.69,2.78,0.0
20160203:2309,0.0,0.0,0.0,9.45,3.01,0.0
20160204:0009,0.0,0.0,0.0,9.22,3.24,0.0
20160204:0109,0.0,0.0,0.0,8.69,3.49,0.0
20160204:0209,0.0,0.0,0.0,8.16,3.74,0.0
20160204:0309,0.0,0.0,0.0,7.63,3.99,0.0
20160204:0409,0.0,0.0,0.0,8.16,4.22,0.0
20160204:0509,3.46,25.61,6.29,8.68,4.46,0.0
20160204:0609,79.0,324.87,17.36,9.21,4.69,0.0
20160204:0709,143.11,571.01,27.16,11.28,4.74,0.0
20160204:0809,186.01,752.62,34.97,13.35,4.79,0.0
20160204:0909,212.64,876.76,39.82,15.41,4.84,0.0
20160204:1009,221.75,922.01,40.83,16.29,4.85,0.0
20160204:1109,209.27,869.94,37.75,17.17,4.86,0.0
20160204:1209,164.27,677.74,31.24,18.06,4.87,0.0
20160204:1309,132.77,546.37,22.3,17.53,4.37,0.0
20160204:1409,69.31,296.26,11.77,17.01,3.87,0.0
20160204:1509,0.0,0.0,0.0,16.48,3.37,0.0
20160204:1609,0.0,0.0,0.0,15.32,3.59,0.0
20160204:1709,0.0,0.0,0.0,14.15,3.81,0.0
20160204:1809,0.0,0.0,0.0,12.99,4.03,0.0
20160204:1909,0.0,0.0,0.0,12.27,4.38,0.0
20160204:2009,0.0,0.0,0.0,11.55,4.74,0.0
20160204:2109,0.0,0.0,0.0,10.83,5.09,0.0
20160204:2209,0.0,0.0,0.0,10.51,5.26,0.0
20160204:2309,0.0,0.0,0.0,10.2,5.42,0.0
20160205:0009,0.0,0.0,0.0,9.88,5.59,0.0
20160205:0109,0.0,0.0,0.0,9.55,5.66,0.0
20160205:0209,0.0,0.0,0.0,9.22,5.74,0.0
20160205:0309,0.0,0.0,0.0,8.88,5.82,0.0
20160205:0409,0.0,0.0,0.0,9.52,5.89,0.0
20160205:0509,3.82,27.44,6.45,10.16,5.95,0.0
20160205:0609,77.4,319.72,17.54,10.8,6.01,0.0
20160205:0709,135.54,542.51,27.38,12.76,5.69,0.0
20160205:0809,168.37,682.05,35.23,14.72,5.36,0.0
20160205:0909,197.14,814.08,40.11,16.68,5.03,0.0
20160205:1009,218.48,912.11,41.13,16.97,4.7,0.0
20160205:1109,207.69,867.24,38.04,17.26,4.37,0.0
20160205:1209,152.92,631.84,31.51,17.55,4.04,0.0
20160205:1309,95.57,394.0,22.54,16.26,3.97,0.0
20160205:1409,64.51,274.19,11.98,14.97,3.89,0.0
20160205:1509,0.0,0.0,0.0,13.68,3.82,0.0
20160205:1609,0.0,0.0,0.0,12.77,3.75,0.0
20160205:1709,0.0,0.0,0.0,11.85,3.68,0.0
20160205:1809,0.0,0.0,0.0,10.93,3.61,0.0
20160205:1909,0.0,0.0,0.0,10.81,3.73,0.0
20160205:2009,0.0,0.0,0.0,10.69,3.84,0.0
20160205:2109,0.0,0.0,0.0,10.57,3.96,0.0
20160205:2209,0.0,0.0,0.0,10.56,4.37,0.0
20160205:2309,0.0,0.0,0.0,10.55,4.78,0.0
20160206:0009,0.0,0.0,0.0,10.54,5.19,0.0
20160206:0109,0.0,0.0,0.0,10.35,5.46,0.0
20160206:0209,0.0,0.0,0.0,10.16,5.73,0.0
20160206:0309,0.0,0.0,0.0,9.96,6.0,0.0
20160206:0409,0.0,0.0,0.0,10.53,6.44,0.0
20160206:0509,9.37,57.46,6.62,11.09,6.87,0.0
20160206:0609,79.04,326.55,17.74,11.65,7.31,0.0
20160206:0709,81.49,330.35,27.6,12.5,8.2,0.0
20160206:0809,142.45,565.74,35.49,13.35,9.09,0.0
20160206:0909,24.0,112.3,40.41,14.2,9.99,0.0
20160206:1009,38.67,169.41,41.44,13.95,9.57,0.0
20160206:1109,130.38,520.46,38.34,13.7,9.16,0.0
20160206:1209,35.05,155.13,31.78,13.46,8.74,0.0
20160206:1309,93.24,373.64,22.77,12.25,8.24,0.0
20160206:1409,65.71,272.01,12.2,11.04,7.73,0.0
20160206:1509,0.0,0.0,0.0,9.82,7.23,0.0
20160206:1609,0.0,0.0,0.0,9.22,7.42,0.0
20160206:1709,0.0,0.0,0.0,8.61,7.6,0.0
20160206:1809,0.0,0.0,0.0,8.0,7.79,0.0
20160206:1909,0.0,0.0,0.0,7.97,8.0,0.0
20160206:2009,0.0,0.0,0.0,7.94,8.2,0.0
20160206:2109,0.0,0.0,0.0,7.91,8.4,0.0
20160206:2209,0.0,0.0,0.0,8.07,8.16,0.0
20160206:2309,0.0,0.0,0.0,8.24,7.91,0.0
20160207:0009,0.0,0.0,0.0,8.4,7.67,0.0
20160207:0109,0.0,0.0,0.0,8.04,7.0,0.0
20160207:0209,0.0,0.0,0.0,7.68,6.33,0.0
20160207:0309,0.0,0.0,0.0,7.31,5.66,0.0
20160207:0409,0.0,0.0,0.0,8.05,5.26,0.0
20160207:0509,13.69,78.96,6.78,8.78,4.86,0.0
20160207:0609,29.63,132.61,17.93,9.52,4.47,0.0
20160207:0709,135.28,539.01,27.83,10.52,4.39,0.0
20160207:0809,188.97,761.11,35.75,11.52,4.3,0.0
20160207:0909,213.59,873.2,40.71,12.51,4.22,0.0
